source prefix	source identifier	source name	relation	target prefix	target identifier	target name	type	source	prediction_type	prediction_source	prediction_confidence
reactome	R-HSA-168255	Influenza Infection	skos:exactMatch	mesh	D007251	Influenza, Human	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-211916	Vitamins	skos:exactMatch	chebi	33229	vitamin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-211935	Fatty acids	skos:exactMatch	chebi	35366	fatty acid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-211979	Eicosanoids	skos:exactMatch	chebi	23899	icosanoid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-211981	Xenobiotics	skos:exactMatch	chebi	35703	xenobiotic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-2160456	Phenylketonuria	skos:exactMatch	mesh	D010661	Phenylketonurias	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-2206281	Mucopolysaccharidoses	skos:exactMatch	mesh	D009083	Mucopolysaccharidoses	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-2206285	MPS VI - Maroteaux-Lamy syndrome	skos:exactMatch	mesh	D009087	Mucopolysaccharidosis VI	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-2206292	MPS VII - Sly syndrome	skos:exactMatch	mesh	D016538	Mucopolysaccharidosis VII	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-2206296	MPS II - Hunter syndrome	skos:exactMatch	mesh	D016532	Mucopolysaccharidosis II	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-2206302	MPS I - Hurler syndrome	skos:exactMatch	mesh	D008059	Mucopolysaccharidosis I	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-3229121	Glycogen storage diseases	skos:exactMatch	mesh	D006008	Glycogen Storage Disease	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-3785653	Myoclonic epilepsy of Lafora	skos:exactMatch	mesh	D020192	Lafora Disease	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-390648	Muscarinic acetylcholine receptors	skos:exactMatch	mesh	D011976	Receptors, Muscarinic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-390650	Histamine receptors	skos:exactMatch	mesh	D011968	Receptors, Histamine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-390651	Dopamine receptors	debio:0000003	fplx	DRD	DRD	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-390666	Serotonin receptors	skos:exactMatch	mesh	D011985	Receptors, Serotonin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-390696	Adrenoceptors	skos:exactMatch	mesh	D011941	Receptors, Adrenergic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-391906	Leukotriene receptors	skos:exactMatch	mesh	D018077	Receptors, Leukotriene	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-417957	P2Y receptors	debio:0000003	fplx	P2RY	P2RY	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-417957	P2Y receptors	skos:exactMatch	go	0045028	G protein-coupled purinergic nucleotide receptor activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-419771	Opsins	debio:0000003	go	0007602	phototransduction	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-419771	Opsins	skos:exactMatch	go	0016918	retinal binding	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-419771	Opsins	skos:exactMatch	mesh	D055355	Opsins	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-425381	Bicarbonate transporters	debio:0000003	hgnc	11033	SLC4A7	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-425561	Sodium/Calcium exchangers	skos:exactMatch	go	0005432	calcium:sodium antiporter activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-428643	Organic anion transporters	skos:exactMatch	mesh	D027361	Organic Anion Transporters	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-444821	Relaxin receptors	debio:0000003	mesh	C033395	relaxin receptors	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-5260271	Diseases of Immune System	skos:exactMatch	mesh	D007154	Immune System Diseases	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-5657560	Hereditary fructose intolerance	skos:exactMatch	mesh	D005633	Fructose Intolerance	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-5657562	Essential fructosuria	skos:exactMatch	doid	0111680	essential fructosuria	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-5662853	Essential pentosuria	skos:exactMatch	doid	0111258	pentosuria	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-5663205	Infectious disease	skos:exactMatch	mesh	D003141	Communicable Diseases	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-622312	Inflammasomes	skos:exactMatch	mesh	D058847	Inflammasomes	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-72172	mRNA Splicing	debio:0000003	go	0000372	Group I intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-72172	mRNA Splicing	debio:0000003	go	0000373	Group II intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-72172	mRNA Splicing	debio:0000003	go	0000374	Group III intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-8863678	Neurodegenerative Diseases	skos:exactMatch	mesh	D019636	Neurodegenerative Diseases	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-8877627	Vitamin E	skos:exactMatch	chebi	18145	(+)-alpha-tocopherol	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-8877627	Vitamin E	skos:exactMatch	chebi	33234	vitamin E	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-8877627	Vitamin E	skos:exactMatch	chebi	46430	(-)-alpha-tocopherol	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-8877627	Vitamin E	skos:exactMatch	mesh	D014810	Vitamin E	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-9005895	Pervasive developmental disorders	debio:0000003	mesh	D000067877	Autism Spectrum Disorder	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-9005895	Pervasive developmental disorders	debio:0000003	mesh	D002659	Child Development Disorders, Pervasive	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-9005895	Pervasive developmental disorders	skos:exactMatch	doid	0060040	pervasive developmental disorder	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-9609646	HCMV Infection	skos:exactMatch	mesh	D003586	Cytomegalovirus Infections	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-9658195	Leishmania infection	skos:exactMatch	mesh	D007896	Leishmaniasis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-9664407	Parasite infection	skos:exactMatch	mesh	D010272	Parasitic Diseases	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-9664873	Pexophagy	debio:0000003	go	0030242	autophagy of peroxisome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-9679506	SARS-CoV Infections	skos:exactMatch	mesh	D045169	Severe Acute Respiratory Syndrome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-9694516	SARS-CoV-2 Infection	debio:0000003	mesh	C000657245	COVID-19	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-HSA-983189	Kinesins	debio:0000003	fplx	Kinesin	Kinesin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-1266738	Developmental Biology	debio:0000003	mesh	D015509	Developmental Biology	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-1296025	ATP sensitive Potassium channels	skos:exactMatch	mesh	D054086	KATP Channels	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-1296052	Ca2+ activated K+ channels	skos:exactMatch	mesh	D024681	Potassium Channels, Calcium-Activated	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-1296071	Potassium Channels	debio:0000003	fplx	KCN	KCN	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-1296071	Potassium Channels	skos:exactMatch	mesh	D015221	Potassium Channels	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-1296072	Voltage gated Potassium channels	skos:exactMatch	mesh	D024642	Potassium Channels, Voltage-Gated	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-1296346	Tandem pore domain potassium channels	skos:exactMatch	mesh	D024683	Potassium Channels, Tandem Pore Domain	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-1461957	Beta defensins	skos:exactMatch	mesh	D023083	beta-Defensins	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-1461973	Defensins	skos:exactMatch	chebi	82761	defensin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-1462054	Alpha-defensins	skos:exactMatch	mesh	D023084	alpha-Defensins	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-211916	Vitamins	skos:exactMatch	chebi	33229	vitamin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-211935	Fatty acids	skos:exactMatch	chebi	35366	fatty acid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-211979	Eicosanoids	skos:exactMatch	chebi	23899	icosanoid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-211981	Xenobiotics	skos:exactMatch	chebi	35703	xenobiotic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-390648	Muscarinic acetylcholine receptors	skos:exactMatch	mesh	D011976	Receptors, Muscarinic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-390650	Histamine receptors	skos:exactMatch	mesh	D011968	Receptors, Histamine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-390651	Dopamine receptors	debio:0000003	fplx	DRD	DRD	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-390666	Serotonin receptors	skos:exactMatch	mesh	D011985	Receptors, Serotonin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-390696	Adrenoceptors	skos:exactMatch	mesh	D011941	Receptors, Adrenergic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-391906	Leukotriene receptors	skos:exactMatch	mesh	D018077	Receptors, Leukotriene	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-417957	P2Y receptors	debio:0000003	fplx	P2RY	P2RY	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-417957	P2Y receptors	skos:exactMatch	go	0045028	G protein-coupled purinergic nucleotide receptor activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-419771	Opsins	debio:0000003	go	0007602	phototransduction	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-419771	Opsins	skos:exactMatch	go	0016918	retinal binding	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-419771	Opsins	skos:exactMatch	mesh	D055355	Opsins	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-425381	Bicarbonate transporters	debio:0000003	hgnc	11033	SLC4A7	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-425561	Sodium/Calcium exchangers	skos:exactMatch	go	0005432	calcium:sodium antiporter activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-428643	Organic anion transporters	skos:exactMatch	mesh	D027361	Organic Anion Transporters	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-444821	Relaxin receptors	debio:0000003	mesh	C033395	relaxin receptors	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-622312	Inflammasomes	skos:exactMatch	mesh	D058847	Inflammasomes	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-72172	mRNA Splicing	debio:0000003	go	0000372	Group I intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-72172	mRNA Splicing	debio:0000003	go	0000373	Group II intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-72172	mRNA Splicing	debio:0000003	go	0000374	Group III intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-8877627	Vitamin E	skos:exactMatch	chebi	18145	(+)-alpha-tocopherol	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-8877627	Vitamin E	skos:exactMatch	chebi	33234	vitamin E	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-8877627	Vitamin E	skos:exactMatch	chebi	46430	(-)-alpha-tocopherol	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-8877627	Vitamin E	skos:exactMatch	mesh	D014810	Vitamin E	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-9664873	Pexophagy	debio:0000003	go	0030242	autophagy of peroxisome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-MMU-983189	Kinesins	debio:0000003	fplx	Kinesin	Kinesin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-PFA-1266738	Developmental Biology	debio:0000003	mesh	D015509	Developmental Biology	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-PFA-622312	Inflammasomes	skos:exactMatch	mesh	D058847	Inflammasomes	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-PFA-983189	Kinesins	debio:0000003	fplx	Kinesin	Kinesin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-1266738	Developmental Biology	debio:0000003	mesh	D015509	Developmental Biology	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-1296025	ATP sensitive Potassium channels	skos:exactMatch	mesh	D054086	KATP Channels	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-1296052	Ca2+ activated K+ channels	skos:exactMatch	mesh	D024681	Potassium Channels, Calcium-Activated	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-1296071	Potassium Channels	debio:0000003	fplx	KCN	KCN	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-1296071	Potassium Channels	skos:exactMatch	mesh	D015221	Potassium Channels	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-1296072	Voltage gated Potassium channels	skos:exactMatch	mesh	D024642	Potassium Channels, Voltage-Gated	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-1296346	Tandem pore domain potassium channels	skos:exactMatch	mesh	D024683	Potassium Channels, Tandem Pore Domain	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-1461957	Beta defensins	skos:exactMatch	mesh	D023083	beta-Defensins	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-1461973	Defensins	skos:exactMatch	chebi	82761	defensin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-1462054	Alpha-defensins	skos:exactMatch	mesh	D023084	alpha-Defensins	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-211916	Vitamins	skos:exactMatch	chebi	33229	vitamin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-211935	Fatty acids	skos:exactMatch	chebi	35366	fatty acid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-211979	Eicosanoids	skos:exactMatch	chebi	23899	icosanoid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-211981	Xenobiotics	skos:exactMatch	chebi	35703	xenobiotic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-390648	Muscarinic acetylcholine receptors	skos:exactMatch	mesh	D011976	Receptors, Muscarinic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-390650	Histamine receptors	skos:exactMatch	mesh	D011968	Receptors, Histamine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-390651	Dopamine receptors	debio:0000003	fplx	DRD	DRD	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-390666	Serotonin receptors	skos:exactMatch	mesh	D011985	Receptors, Serotonin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-390696	Adrenoceptors	skos:exactMatch	mesh	D011941	Receptors, Adrenergic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-391906	Leukotriene receptors	skos:exactMatch	mesh	D018077	Receptors, Leukotriene	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-417957	P2Y receptors	skos:exactMatch	fplx	P2RY	P2RY	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-417957	P2Y receptors	skos:exactMatch	go	0045028	G protein-coupled purinergic nucleotide receptor activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-419771	Opsins	debio:0000003	go	0007602	phototransduction	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-419771	Opsins	skos:exactMatch	go	0016918	retinal binding	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-419771	Opsins	skos:exactMatch	mesh	D055355	Opsins	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-425381	Bicarbonate transporters	debio:0000003	hgnc	11033	SLC4A7	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-425561	Sodium/Calcium exchangers	skos:exactMatch	go	0005432	calcium:sodium antiporter activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-428643	Organic anion transporters	skos:exactMatch	mesh	D027361	Organic Anion Transporters	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-444821	Relaxin receptors	debio:0000003	mesh	C033395	relaxin receptors	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-622312	Inflammasomes	skos:exactMatch	mesh	D058847	Inflammasomes	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-72172	mRNA Splicing	debio:0000003	go	0000372	Group I intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-72172	mRNA Splicing	debio:0000003	go	0000373	Group II intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-72172	mRNA Splicing	debio:0000003	go	0000374	Group III intron splicing	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-8877627	Vitamin E	skos:exactMatch	chebi	18145	(+)-alpha-tocopherol	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-8877627	Vitamin E	skos:exactMatch	chebi	33234	vitamin E	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-8877627	Vitamin E	skos:exactMatch	chebi	46430	(-)-alpha-tocopherol	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-8877627	Vitamin E	skos:exactMatch	mesh	D014810	Vitamin E	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-9664873	Pexophagy	debio:0000003	go	0030242	autophagy of peroxisome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-RNO-983189	Kinesins	skos:exactMatch	fplx	Kinesin	Kinesin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SCE-1266738	Developmental Biology	debio:0000003	mesh	D015509	Developmental Biology	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SCE-1296071	Potassium Channels	skos:exactMatch	fplx	KCN	KCN	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SCE-1296071	Potassium Channels	skos:exactMatch	mesh	D015221	Potassium Channels	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SCE-1296346	Tandem pore domain potassium channels	skos:exactMatch	mesh	D024683	Potassium Channels, Tandem Pore Domain	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SCE-211916	Vitamins	skos:exactMatch	chebi	33229	vitamin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SCE-425561	Sodium/Calcium exchangers	skos:exactMatch	go	0005432	calcium:sodium antiporter activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SCE-428643	Organic anion transporters	skos:exactMatch	mesh	D027361	Organic Anion Transporters	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SCE-622312	Inflammasomes	skos:exactMatch	mesh	D058847	Inflammasomes	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SCE-9664873	Pexophagy	debio:0000003	go	0030242	autophagy of peroxisome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SCE-983189	Kinesins	skos:exactMatch	fplx	Kinesin	Kinesin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SPO-1266738	Developmental Biology	debio:0000003	mesh	D015509	Developmental Biology	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SPO-211916	Vitamins	skos:exactMatch	chebi	33229	vitamin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SPO-425561	Sodium/Calcium exchangers	skos:exactMatch	go	0005432	calcium:sodium antiporter activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SPO-622312	Inflammasomes	skos:exactMatch	mesh	D058847	Inflammasomes	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SPO-9664873	Pexophagy	debio:0000003	go	0030242	autophagy of peroxisome	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SPO-983189	Kinesins	skos:exactMatch	fplx	Kinesin	Kinesin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-1266738	Developmental Biology	debio:0000003	mesh	D015509	Developmental Biology	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-1296025	ATP sensitive Potassium channels	skos:exactMatch	mesh	D054086	KATP Channels	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-1296052	Ca2+ activated K+ channels	skos:exactMatch	mesh	D024681	Potassium Channels, Calcium-Activated	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-1296071	Potassium Channels	skos:exactMatch	fplx	KCN	KCN	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-1296071	Potassium Channels	skos:exactMatch	mesh	D015221	Potassium Channels	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-1296072	Voltage gated Potassium channels	skos:exactMatch	mesh	D024642	Potassium Channels, Voltage-Gated	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-1296346	Tandem pore domain potassium channels	skos:exactMatch	mesh	D024683	Potassium Channels, Tandem Pore Domain	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-1461957	Beta defensins	skos:exactMatch	mesh	D023083	beta-Defensins	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-1461973	Defensins	skos:exactMatch	chebi	82761	defensin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-211916	Vitamins	skos:exactMatch	chebi	33229	vitamin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-211935	Fatty acids	skos:exactMatch	chebi	35366	fatty acid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-211979	Eicosanoids	skos:exactMatch	chebi	23899	icosanoid	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-211981	Xenobiotics	skos:exactMatch	chebi	35703	xenobiotic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-390648	Muscarinic acetylcholine receptors	skos:exactMatch	mesh	D011976	Receptors, Muscarinic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-390650	Histamine receptors	skos:exactMatch	mesh	D011968	Receptors, Histamine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-390651	Dopamine receptors	skos:exactMatch	fplx	DRD	DRD	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-390666	Serotonin receptors	skos:exactMatch	mesh	D011985	Receptors, Serotonin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-390696	Adrenoceptors	skos:exactMatch	mesh	D011941	Receptors, Adrenergic	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-391906	Leukotriene receptors	skos:exactMatch	mesh	D018077	Receptors, Leukotriene	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-417957	P2Y receptors	skos:exactMatch	fplx	P2RY	P2RY	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-417957	P2Y receptors	skos:exactMatch	go	0045028	G protein-coupled purinergic nucleotide receptor activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-419771	Opsins	debio:0000003	go	0007602	phototransduction	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-419771	Opsins	skos:exactMatch	go	0016918	retinal binding	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-419771	Opsins	skos:exactMatch	mesh	D055355	Opsins	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-425381	Bicarbonate transporters	debio:0000003	hgnc	11033	SLC4A7	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-425561	Sodium/Calcium exchangers	skos:exactMatch	go	0005432	calcium:sodium antiporter activity	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
reactome	R-SSC-428643	Organic anion transporters	skos:exactMatch	mesh	D027361	Organic Anion Transporters	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
