source prefix	source identifier	source name	relation	target prefix	target identifier	target name	type	source	prediction_type	prediction_source	prediction_confidence
mesh	D016912	Levonorgestrel	skos:exactMatch	chebi	6443	levonorgestrel	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016918	Arthritis, Reactive	skos:exactMatch	ncit	C128332	Reactive Arthritis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016919	Meningitis, Cryptococcal	skos:exactMatch	hp	0032160	Cryptococcal meningitis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016920	Meningitis, Bacterial	skos:exactMatch	ncit	C118297	Bacterial Meningitis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016921	Meningitis, Fungal	skos:exactMatch	hp	0032159	Fungal meningitis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	semapv:LexicalMatching	generate_hp_mesh_mappings.py	0.9
mesh	D016922	Cellular Senescence	skos:exactMatch	go	0090398	cellular senescence	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016923	Cell Death	skos:exactMatch	go	0008219	cell death	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016924	Actinomyces viscosus	skos:exactMatch	ncit	C86115	Actinomyces viscosus	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016955	Moraxella bovis	skos:exactMatch	ncit	C86524	Moraxella bovis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016957	Burkholderia pseudomallei	skos:exactMatch	ncit	C86227	Burkholderia pseudomallei	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016958	Pseudomonas putida	skos:exactMatch	ncit	C86705	Pseudomonas putida	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016960	Agrobacterium tumefaciens	skos:exactMatch	ncit	C86138	Agrobacterium tumefaciens	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016966	Porphyromonas gingivalis	skos:exactMatch	ncit	C86657	Porphyromonas gingivalis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016967	Fusobacterium nucleatum	skos:exactMatch	ncit	C86404	Fusobacterium nucleatum	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016968	Wolinella	skos:exactMatch	ncit	C86850	Wolinella	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016970	Eikenella	skos:exactMatch	ncit	C86350	Eikenella	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016975	Gardnerella	skos:exactMatch	ncit	C86409	Gardnerella	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016978	Mannheimia haemolytica	skos:exactMatch	ncit	C86508	Mannheimia haemolytica	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016979	Pasteurella multocida	skos:exactMatch	ncit	C76373	Pasteurella multocida	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016980	Aeromonas hydrophila	skos:exactMatch	ncit	C86125	Aeromonas hydrophila	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016981	Plesiomonas	skos:exactMatch	ncit	C86651	Plesiomonas	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016982	Micrococcus luteus	skos:exactMatch	ncit	C86513	Micrococcus luteus	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016983	Enterococcus	skos:exactMatch	ncit	C76311	Enterococcus	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016984	Enterococcus faecium	skos:exactMatch	ncit	C86369	Enterococcus faecium	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016985	Streptococcus bovis	skos:exactMatch	ncit	C86784	Streptococcus bovis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016990	Ureaplasma urealyticum	skos:exactMatch	ncit	C86833	Ureaplasma urealyticum	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016993	Chlamydophila pneumoniae	skos:exactMatch	ncit	C76272	Chlamydophila pneumoniae	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016997	Coxiella burnetii	skos:exactMatch	ncit	C86328	Coxiella burnetii	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D016998	Helicobacter	skos:exactMatch	ncit	C14296	Helicobacter	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017000	Campylobacter coli	skos:exactMatch	ncit	C86230	Campylobacter coli	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017006	Rotator Cuff	skos:exactMatch	ncit	C33497	Rotator Cuff	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017011	Streptococcus suis	skos:exactMatch	ncit	C86807	Streptococcus suis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017023	Coronary Angiography	skos:exactMatch	ncit	C100085	Coronary Angiography	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017024	Chemotherapy, Adjuvant	skos:exactMatch	ncit	C15360	Adjuvant Chemotherapy	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017026	Swainsonine	skos:exactMatch	chebi	9367	swainsonine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017027	Protein Tyrosine Phosphatases	skos:exactMatch	ncit	C17444	Protein Tyrosine Phosphatase	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017028	Caregivers	skos:exactMatch	ncit	C17445	Caregiver	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017035	Pravastatin	skos:exactMatch	ncit	C62070	Pravastatin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017041	Ethics Committees	skos:exactMatch	ncit	C142541	Ethics Committee	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017043	Chalazion	skos:exactMatch	ncit	C26717	Chalazion	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017045	Lactococcus	skos:exactMatch	ncit	C86483	Lactococcus	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017051	Hospice Care	skos:exactMatch	ncit	C15252	Hospice Care	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017058	Mexican Americans	skos:exactMatch	ncit	C67114	Mexican American	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017072	Neostriatum	skos:exactMatch	ncit	C111122	Neostriatum	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017073	Atherectomy	skos:exactMatch	ncit	C157793	Atherectomy	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017074	Common Variable Immunodeficiency	skos:exactMatch	ncit	C26725	Common Variable Immunodeficiency	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017081	Cholecystectomy, Laparoscopic	skos:exactMatch	ncit	C51681	Laparoscopic Cholecystectomy	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017085	alpha-Thalassemia	skos:exactMatch	doid	0110031	hemoglobin H disease	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D017089	Ankyrin Repeat	skos:exactMatch	ncit	C14100	Ankyrin Repeat	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017092	Porphyria, Erythropoietic	skos:exactMatch	ncit	C84697	Erythropoietic Porphyria	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017101	Bacteriophage P1	skos:exactMatch	ncit	C14301	Bacteriophage P1	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017114	Liver Failure, Acute	skos:exactMatch	ncit	C84396	Acute Liver Failure	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017122	Bacteriophage T4	skos:exactMatch	ncit	C14302	Bacteriophage T4	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017127	Glycation End Products, Advanced	skos:exactMatch	ncit	C106312	Advanced Glycation End Product	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017128	Embolectomy	skos:exactMatch	ncit	C52001	Embolectomy	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017129	Anisakiasis	skos:exactMatch	ncit	C128393	Anisakiasis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017130	Angioplasty	skos:exactMatch	ncit	C51999	Angioplasty	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017131	Thrombectomy	skos:exactMatch	ncit	C52003	Thrombectomy	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017135	Desogestrel	skos:exactMatch	ncit	C47476	Desogestrel	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017136	Ion Transport	skos:exactMatch	go	0006811	ion transport	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017144	Focus Groups	skos:exactMatch	ncit	C154589	Focus Group	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017201	Virus Shedding	skos:exactMatch	go	0019076	viral release from host cell	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017209	Apoptosis	skos:exactMatch	go	0006915	apoptotic process	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017228	Hepatocyte Growth Factor	skos:exactMatch	ncit	C20428	Hepatocyte Growth Factor	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017229	Enterobiasis	skos:exactMatch	ncit	C128396	Enterobiasis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017239	Paclitaxel	skos:exactMatch	chebi	45863	paclitaxel	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017240	Mitochondrial Myopathies	skos:exactMatch	ncit	C101328	Mitochondrial Myopathy	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017241	MELAS Syndrome	skos:exactMatch	ncit	C84885	MELAS Syndrome	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017242	Complement Factor H	skos:exactMatch	ncit	C97211	Complement Factor H	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017245	Foscarnet	skos:exactMatch	ncit	C71630	Foscarnet	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017252	CD3 Complex	skos:exactMatch	ncit	C38897	CD3 Complex	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017255	Acitretin	skos:exactMatch	ncit	C985	Acitretin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017257	Ramipril	skos:exactMatch	chebi	8774	ramipril	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017258	Medroxyprogesterone Acetate	skos:exactMatch	chebi	6716	medroxyprogesterone acetate	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017259	Dimaprit	skos:exactMatch	chebi	81389	Dimaprit	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017270	Lipoprotein(a)	skos:exactMatch	hgnc	6667	LPA	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017271	Craniomandibular Disorders	skos:exactMatch	ncit	C84654	Craniomandibular Disorder	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017273	Goserelin	skos:exactMatch	chebi	5523	Goserelin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017274	Nafarelin	skos:exactMatch	chebi	7445	Nafarelin	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017275	Isradipine	skos:exactMatch	chebi	6073	Isradipine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017279	Selenocysteine	skos:exactMatch	ncit	C1223	Selenocysteine	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017280	Condoms	skos:exactMatch	ncit	C28258	Condom	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017291	Clarithromycin	skos:exactMatch	chebi	3732	clarithromycin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017294	Ondansetron	skos:exactMatch	chebi	7773	Ondansetron	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017325	Hepatitis B Vaccines	skos:exactMatch	ncit	C29091	Hepatitis B Vaccine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017366	Serotonin Receptor Agonists	skos:exactMatch	chebi	35941	serotonergic agonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017366	Serotonin Receptor Agonists	skos:exactMatch	ncit	C47794	Serotonin Agonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017368	Protein Prenylation	skos:exactMatch	go	0018342	protein prenylation	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017374	Paroxetine	skos:exactMatch	chebi	7936	paroxetine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017395	Plasminogen Activator Inhibitor 1	skos:exactMatch	ncit	C16947	Plasminogen Activator Inhibitor 1	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	0.95
mesh	D017396	Plasminogen Activator Inhibitor 2	skos:exactMatch	ncit	C16948	Plasminogen Activator Inhibitor 2	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/a80ed2/scripts/import_gilda_mappings.py	0.95
mesh	D017409	Sufentanil	skos:exactMatch	chebi	9316	sufentanil	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017412	Ribonucleoprotein, U1 Small Nuclear	skos:exactMatch	go	0005685	U1 snRNP	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017413	Ribonucleoprotein, U2 Small Nuclear	skos:exactMatch	go	0005686	U2 snRNP	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017415	Ribonucleoprotein, U5 Small Nuclear	skos:exactMatch	go	0005682	U5 snRNP	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017442	Histamine Agonists	skos:exactMatch	chebi	35678	histamine agonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017492	Keratosis, Seborrheic	skos:exactMatch	hp	0031287	Seborrheic keratosis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	semapv:LexicalMatching	https://github.com/biomappings/biomappings/blob/492ede/scripts/import_gilda_mappings.py	0.95
mesh	D017499	Porokeratosis	skos:exactMatch	doid	3805	porokeratosis	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D017510	Protein Folding	skos:exactMatch	go	0006457	protein folding	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017511	Pyoderma Gangrenosum	skos:exactMatch	hp	0025452	Pyoderma gangrenosum	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017544	Aortic Aneurysm, Abdominal	skos:exactMatch	hp	0005112	Abdominal aortic aneurysm	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	semapv:LexicalMatching	generate_hp_mesh_mappings.py	0.9
mesh	D017544	Aortic Aneurysm, Abdominal	skos:exactMatch	ncit	C27000	Abdominal Aortic Aneurysm	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017578	Immunoglobulin Class Switching	skos:exactMatch	go	0045190	isotype switching	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017588	Hyperandrogenism	skos:exactMatch	efo	0009006	hyperandrogenism	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017629	Gap Junctions	skos:exactMatch	go	0005921	gap junction	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017673	Sodium Chloride, Dietary	skos:exactMatch	ncit	C72068	Table Salt	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017681	Hypereosinophilic Syndrome	skos:exactMatch	doid	396	Loeffler endocarditis	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D017693	Sodium Bicarbonate	skos:exactMatch	chebi	32139	sodium hydrogencarbonate	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017693	Sodium Bicarbonate	skos:exactMatch	ncit	C29457	Sodium Bicarbonate	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017699	Pelvic Pain	skos:exactMatch	hp	0034267	Pelvic pain	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	semapv:LexicalMatching	generate_hp_mesh_mappings.py	0.9
mesh	D017701	Reticulocyte Count	skos:exactMatch	efo	0007986	reticulocyte count	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017701	Reticulocyte Count	skos:exactMatch	ncit	C51947	Reticulocyte Count	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017728	Lymphoma, Large-Cell, Anaplastic	skos:exactMatch	doid	0050744	anaplastic large cell lymphoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D017731	Lymphomatoid Papulosis	skos:exactMatch	efo	1000341	Lymphomatoid Papulosis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017735	Virus Latency	skos:exactMatch	go	0019042	viral latency	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017824	Bone Cysts, Aneurysmal	skos:exactMatch	ncit	C3516	Aneurysmal Bone Cyst	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017850	Economics, Pharmaceutical	skos:exactMatch	ncit	C142636	Pharmacoeconomics	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D017963	Azithromycin	skos:exactMatch	chebi	2955	azithromycin	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D017964	Itraconazole	skos:exactMatch	chebi	6076	itraconazole	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018058	Tympanic Membrane Perforation	skos:exactMatch	efo	0009472	tympanic membrane perforation	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018087	Plastids	skos:exactMatch	go	0009536	plastid	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018119	Stavudine	skos:exactMatch	chebi	63581	stavudine	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018126	Odontodysplasia	skos:exactMatch	hp	0000694	Odontodysplasia	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	semapv:LexicalMatching	generate_hp_mesh_mappings.py	0.9
mesh	D018149	Glucose Intolerance	skos:exactMatch	hp	0001952	Glucose intolerance	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018192	Lymphangioleiomyomatosis	skos:exactMatch	doid	3319	lymphangioleiomyomatosis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018215	Osteoblastoma	skos:exactMatch	efo	1000410	Osteoblastoma	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018224	Myofibromatosis	skos:exactMatch	hp	0020135	Myofibromatosis	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018226	Fibroadenoma	skos:exactMatch	efo	1000254	Fibroadenoma	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018253	Adenoma, Villous	skos:exactMatch	doid	0050869	villous adenoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D018271	Signal Recognition Particle	skos:exactMatch	go	0048500	signal recognition particle	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018275	Carcinoma, Lobular	skos:exactMatch	doid	0050938	breast lobular carcinoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D018286	Carcinoma, Giant Cell	skos:exactMatch	ncit	C3779	Giant Cell Carcinoma	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018288	Carcinoma, Small Cell	skos:exactMatch	doid	0050685	small cell carcinoma	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018290	Cervical Intraepithelial Neoplasia	skos:exactMatch	hp	0032242	Cervical intraepithelial neoplasia	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018293	Cystadenoma, Serous	skos:exactMatch	doid	5746	ovarian serous cystadenocarcinoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D018295	Neoplasms, Basal Cell	skos:exactMatch	ncit	C3784	Basal Cell Neoplasm	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018296	Pilomatrixoma	skos:exactMatch	efo	0009082	Pilomatrixoma	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018303	Ganglioglioma	skos:exactMatch	hp	0033664	Ganglioglioma	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	semapv:LexicalMatching	generate_hp_mesh_mappings.py	0.9
mesh	D018308	Papilloma, Inverted	skos:exactMatch	ncit	C3793	Inverted Papilloma	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018312	Sex Cord-Gonadal Stromal Tumors	skos:exactMatch	doid	192	sex cord-gonadal stromal tumor	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D018329	Nevus, Blue	skos:exactMatch	ncit	C3803	Blue Nevus	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018335	Rhabdoid Tumor	skos:exactMatch	hp	0034557	Rhabdoid tumor	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	semapv:LexicalMatching	generate_hp_mesh_mappings.py	0.9
mesh	D018335	Rhabdoid Tumor	skos:exactMatch	ncit	C3808	Rhabdoid Tumor	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D018345	Mice, Knockout	skos:exactMatch	ncit	C14339	Knock-Out Mouse	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018375	Neutrophil Activation	skos:exactMatch	go	0042119	neutrophil activation	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018385	Centrosome	skos:exactMatch	go	0005813	centrosome	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018386	Kinetochores	skos:exactMatch	go	0000776	kinetochore	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018392	Genomic Imprinting	skos:exactMatch	go	0071514	genetic imprinting	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018442	Lymphoma, B-Cell, Marginal Zone	skos:exactMatch	doid	0050748	marginal zone B-cell lymphoma	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018442	Lymphoma, B-Cell, Marginal Zone	skos:exactMatch	doid	0050909	MALT lymphoma	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D018451	Homosexuality, Male	skos:exactMatch	efo	0008486	male homosexuality	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018460	Fractures, Comminuted	skos:exactMatch	hp	4000048	Comminuted fracture	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346	semapv:LexicalMatching	generate_hp_mesh_mappings.py	0.9
mesh	D018491	Dopamine Agonists	skos:exactMatch	chebi	51065	dopamine agonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018491	Dopamine Agonists	skos:exactMatch	ncit	C66884	Dopamine Agonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018492	Dopamine Antagonists	skos:exactMatch	chebi	48561	dopaminergic antagonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018522	Gravitropism	skos:exactMatch	go	0009630	gravitropism	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018523	Tropism	skos:exactMatch	go	0009606	tropism	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018524	Phototropism	skos:exactMatch	go	0009638	phototropism	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018674	Adrenergic Antagonists	skos:exactMatch	chebi	37887	adrenergic antagonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018674	Adrenergic Antagonists	skos:exactMatch	ncit	C72900	Adrenergic Antagonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018679	Cholinergic Agonists	skos:exactMatch	chebi	38324	cholinergic agonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018679	Cholinergic Agonists	skos:exactMatch	ncit	C47796	Cholinergic Agonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018680	Cholinergic Antagonists	skos:exactMatch	chebi	48873	cholinergic antagonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018680	Cholinergic Antagonists	skos:exactMatch	ncit	C66880	Anticholinergic Agent	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018690	Excitatory Amino Acid Agonists	skos:exactMatch	chebi	50103	excitatory amino acid agonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018691	Excitatory Amino Acid Antagonists	skos:exactMatch	chebi	60798	excitatory amino acid antagonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018699	Coated Vesicles	skos:exactMatch	go	0030135	coated vesicle	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018721	Muscarinic Agonists	skos:exactMatch	chebi	38325	muscarinic agonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018722	Nicotinic Agonists	skos:exactMatch	ncit	C73579	Nicotinic Agonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018727	Muscarinic Antagonists	skos:exactMatch	chebi	48876	muscarinic antagonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018733	Nicotinic Antagonists	skos:exactMatch	chebi	48878	nicotinic antagonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018755	GABA Agonists	skos:exactMatch	chebi	51373	GABA agonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018756	GABA Antagonists	skos:exactMatch	chebi	65259	GABA antagonist	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018757	GABA Modulators	skos:exactMatch	chebi	50268	GABA modulator	semapv:ManualMappingCuration	orcid:0000-0003-4423-4370			
mesh	D018798	Anemia, Iron-Deficiency	skos:exactMatch	doid	11758	iron deficiency anemia	semapv:ManualMappingCuration	orcid:0000-0003-1307-2508			
mesh	D018870	Endoplasmic Reticulum, Rough	skos:exactMatch	go	0005791	rough endoplasmic reticulum	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018871	Endoplasmic Reticulum, Smooth	skos:exactMatch	go	0005790	smooth endoplasmic reticulum	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018919	Neovascularization, Physiologic	skos:exactMatch	go	0001525	angiogenesis	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
mesh	D018928	Immunity, Mucosal	skos:exactMatch	ncit	C17889	Mucosal Immunity	semapv:ManualMappingCuration	orcid:0000-0001-9439-5346			
