subject_id	predicate_id	object_id	subject_label	object_label	match_type	creator_id	license
wikipathways:WP528	speciesSpecific	go:GO:0008292	Acetylcholine Synthesis	acetylcholine biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP529	speciesSpecific	go:GO:0006397	mRNA Processing	mRNA processing	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP533	speciesSpecific	go:GO:0009085	Lysine Biosynthesis	lysine biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP538	speciesSpecific	go:GO:0006571	Tyrosine Biosynthesis	tyrosine biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP54	speciesSpecific	go:GO:0006527	Arginine degradation	arginine catabolic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP542	speciesSpecific	go:GO:0022900	Electron Transport Chain	electron transport chain	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP545	speciesSpecific	go:GO:0006956	Complement Activation	complement activation	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP55	speciesSpecific	go:GO:0006694	Steroid Biosynthesis	steroid biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP550	speciesSpecific	go:GO:0042401	Biogenic Amine Synthesis	cellular biogenic amine biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP551	speciesSpecific	go:GO:0006099	TCA Cycle	tricarboxylic acid cycle	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP561	speciesSpecific	go:GO:0006783	Heme Biosynthesis	heme biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP564	speciesSpecific	go:GO:0016055	Wnt Signaling Pathway	Wnt signaling pathway	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP565	speciesSpecific	go:GO:0006260	DNA Replication	DNA replication	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP568	speciesSpecific	go:GO:0006633	Fatty Acid Biosynthesis	fatty acid biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP574	speciesSpecific	go:GO:0007224	Hedgehog Signaling Pathway	smoothened signaling pathway	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP575	speciesSpecific	go:GO:0009061	Anaerobic respiration	anaerobic respiration	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP59	speciesSpecific	go:GO:0022900	Electron Transport Chain	electron transport chain	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP60	speciesSpecific	go:GO:0042203	Toluene degradation	toluene catabolic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP618	speciesSpecific	go:GO:0009908	Flower Development	flower development	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP623	speciesSpecific	go:GO:0006119	Oxidative phosphorylation	oxidative phosphorylation	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP626	speciesSpecific	go:GO:0009688	Abscisic Acid Biosynthesis	abscisic acid biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP627	speciesSpecific	go:GO:0019432	Triacylglycerol Biosynthesis	triglyceride biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP63	speciesSpecific	go:GO:0006098	Pentose Phosphate Pathway	pentose-phosphate shunt	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP632	speciesSpecific	go:GO:0008203	Cholesterol metabolism	cholesterol metabolic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP66	speciesSpecific	go:GO:0006694	Steroid Biosynthesis	steroid biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP661	speciesSpecific	go:GO:0042593	Glucose Homeostasis	glucose homeostasis	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP67	speciesSpecific	go:GO:0006529	Asparagine Biosynthesis	asparagine biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP673	speciesSpecific	go:GO:0038127	ErbB Signaling Pathway	ERBB signaling pathway	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP697	speciesSpecific	go:GO:0008210	Estrogen metabolism	estrogen metabolic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP699	speciesSpecific	go:GO:0046222	Aflatoxin B1 metabolism	aflatoxin metabolic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP7	speciesSpecific	go:GO:0000097	Sulfur Amino Acid biosynthesis	sulfur amino acid biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP707	speciesSpecific	go:GO:0006974	DNA Damage Response	cellular response to DNA damage stimulus	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP727	speciesSpecific	go:GO:0015844	Monoamine Transport	monoamine transport	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP75	speciesSpecific	go:GO:0002224	Toll-like Receptor Signaling Pathway	toll-like receptor signaling pathway	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP757	speciesSpecific	go:GO:0006260	DNA Replication	DNA replication	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP76	speciesSpecific	go:GO:0006099	TCA Cycle	tricarboxylic acid cycle	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP77	speciesSpecific	go:GO:0006537	Glutamate biosynthesis	glutamate biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP785	speciesSpecific	go:GO:0016055	Wnt Signaling Pathway	Wnt signaling pathway	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP787	speciesSpecific	go:GO:0006915	Apoptosis	apoptotic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP79	speciesSpecific	go:GO:0006568	Tryptophan metabolism	tryptophan metabolic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP790	speciesSpecific	go:GO:0007224	Hedgehog Signaling Pathway	smoothened signaling pathway	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP793	speciesSpecific	go:GO:0006397	mRNA Processing	mRNA processing	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP796	speciesSpecific	go:GO:0006730	One Carbon Metabolism	one-carbon metabolic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP798	speciesSpecific	go:GO:0007219	Notch Signaling Pathway	Notch signaling pathway	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP802	speciesSpecific	go:GO:0006298	Mismatch repair	mismatch repair	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP804	speciesSpecific	go:GO:0035825	Homologous recombination	homologous recombination	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP805	speciesSpecific	go:GO:0042572	Retinol metabolism	retinol metabolic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP81	speciesSpecific	go:GO:0006958	Complement Activation, Classical Pathway	complement activation, classical pathway	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP833	speciesSpecific	go:GO:0006695	Cholesterol Biosynthesis	cholesterol biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP835	speciesSpecific	go:GO:0005977	Glycogen Metabolism	glycogen metabolic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP84	speciesSpecific	go:GO:0009435	NAD Biosynthesis	NAD biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP848	speciesSpecific	go:GO:0006783	Heme Biosynthesis	heme biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP85	speciesSpecific	go:GO:0005925	Focal Adhesion	focal adhesion	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP86	speciesSpecific	go:GO:0006783	Heme Biosynthesis	heme biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP865	speciesSpecific	go:GO:0006260	DNA Replication	DNA replication	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP869	speciesSpecific	mesh:D050156	Adipogenesis	Adipogenesis	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP869	speciesSpecific	go:GO:0045444	Adipogenesis	fat cell differentiation	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP869	speciesSpecific	go:GO:0060612	Adipogenesis	adipose tissue development	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP87	speciesSpecific	go:GO:0009117	Nucleotide Metabolism	nucleotide metabolic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP897	speciesSpecific	go:GO:0030521	Androgen receptor signaling pathway	androgen receptor signaling pathway	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP899	speciesSpecific	go:GO:0016055	Wnt Signaling Pathway	Wnt signaling pathway	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP9	speciesSpecific	go:GO:0008654	Phospholipid Biosynthesis	phospholipid biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP905	speciesSpecific	go:GO:0007224	Hedgehog Signaling Pathway	smoothened signaling pathway	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP906	speciesSpecific	go:GO:0006397	mRNA Processing	mRNA processing	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP909	speciesSpecific	go:GO:0006730	One Carbon Metabolism	one-carbon metabolic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP91	speciesSpecific	go:GO:0019395	Fatty acid oxidation	fatty acid oxidation	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP912	speciesSpecific	go:GO:0007219	Notch Signaling Pathway	Notch signaling pathway	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP917	speciesSpecific	go:GO:0035825	Homologous recombination	homologous recombination	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP925	speciesSpecific	go:GO:0046222	Aflatoxin B1 metabolism	aflatoxin metabolic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP952	speciesSpecific	go:GO:0006695	Cholesterol Biosynthesis	cholesterol biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP955	speciesSpecific	go:GO:0005977	Glycogen Metabolism	glycogen metabolic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP967	speciesSpecific	go:GO:0006783	Heme Biosynthesis	heme biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP969	speciesSpecific	go:GO:0006941	Striated Muscle Contraction	striated muscle contraction	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP97	speciesSpecific	go:GO:0016055	Wnt Signaling Pathway	Wnt signaling pathway	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
wikipathways:WP391	speciesSpecific	go:GO:0140053	Mitochondrial Gene Expression	mitochondrial gene expression	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-BTA-109581	speciesSpecific	go:GO:0006915	Apoptosis	apoptotic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-BTA-109582	speciesSpecific	go:GO:0007599	Hemostasis	hemostasis	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-BTA-109704	speciesSpecific	go:GO:0014065	PI3K Cascade	phosphatidylinositol 3-kinase signaling	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-BTA-114608	speciesSpecific	go:GO:0002576	Platelet degranulation	platelet degranulation	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-BTA-1187000	speciesSpecific	go:GO:0009566	Fertilization	fertilization	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-BTA-1234174	speciesSpecific	go:GO:0071456	Cellular response to hypoxia	cellular response to hypoxia	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-BTA-189451	speciesSpecific	go:GO:0006783	Heme biosynthesis	heme biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-BTA-157579	speciesSpecific	go:GO:0000723	Telomere Maintenance	telomere maintenance	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-BTA-196807	speciesSpecific	go:GO:1901847	Nicotinate metabolism	nicotinate metabolic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-BTA-196783	speciesSpecific	go:GO:0015937	Coenzyme A biosynthesis	coenzyme A biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-BTA-73843	speciesSpecific	go:GO:0006015	5-Phosphoribose 1-diphosphate biosynthesis	5-phosphoribose 1-diphosphate biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-CEL-73843	speciesSpecific	go:GO:0006015	5-Phosphoribose 1-diphosphate biosynthesis	5-phosphoribose 1-diphosphate biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-CFA-73843	speciesSpecific	go:GO:0006015	5-Phosphoribose 1-diphosphate biosynthesis	5-phosphoribose 1-diphosphate biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-DDI-73843	speciesSpecific	go:GO:0006015	5-Phosphoribose 1-diphosphate biosynthesis	5-phosphoribose 1-diphosphate biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-DME-73843	speciesSpecific	go:GO:0006015	5-Phosphoribose 1-diphosphate biosynthesis	5-phosphoribose 1-diphosphate biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-DRE-73843	speciesSpecific	go:GO:0006015	5-Phosphoribose 1-diphosphate biosynthesis	5-phosphoribose 1-diphosphate biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-GGA-73843	speciesSpecific	go:GO:0006015	5-Phosphoribose 1-diphosphate biosynthesis	5-phosphoribose 1-diphosphate biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-73843	speciesSpecific	go:GO:0006015	5-Phosphoribose 1-diphosphate biosynthesis	5-phosphoribose 1-diphosphate biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-MMU-73843	speciesSpecific	go:GO:0006015	5-Phosphoribose 1-diphosphate biosynthesis	5-phosphoribose 1-diphosphate biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-PFA-73843	speciesSpecific	go:GO:0006015	5-Phosphoribose 1-diphosphate biosynthesis	5-phosphoribose 1-diphosphate biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-RNO-73843	speciesSpecific	go:GO:0006015	5-Phosphoribose 1-diphosphate biosynthesis	5-phosphoribose 1-diphosphate biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-SCE-73843	speciesSpecific	go:GO:0006015	5-Phosphoribose 1-diphosphate biosynthesis	5-phosphoribose 1-diphosphate biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-SPO-73843	speciesSpecific	go:GO:0006015	5-Phosphoribose 1-diphosphate biosynthesis	5-phosphoribose 1-diphosphate biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-SSC-73843	speciesSpecific	go:GO:0006015	5-Phosphoribose 1-diphosphate biosynthesis	5-phosphoribose 1-diphosphate biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-XTR-73843	speciesSpecific	go:GO:0006015	5-Phosphoribose 1-diphosphate biosynthesis	5-phosphoribose 1-diphosphate biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-9646399	speciesSpecific	go:GO:0035973	Aggrephagy	aggrephagy	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-109581	speciesSpecific	go:GO:0006915	Apoptosis	apoptotic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-351143	speciesSpecific	go:GO:0097055	Agmatine biosynthesis	agmatine biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-8964540	speciesSpecific	go:GO:0006522	Alanine metabolism	alanine metabolic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-193048	speciesSpecific	go:GO:0006702	Androgen biosynthesis	androgen biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-9612973	speciesSpecific	go:GO:0006914	Autophagy	autophagy	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-422475	speciesSpecific	go:GO:0007411	Axon guidance	axon guidance	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-73929	speciesSpecific	go:GO:0006285	Base-Excision Repair, AP Site Formation	base-excision repair, AP site formation	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-5576891	speciesSpecific	go:GO:0061337	Cardiac conduction	cardiac conduction	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-200425	speciesSpecific	go:GO:0009437	Carnitine metabolism	carnitine metabolic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-71262	speciesSpecific	go:GO:0045329	Carnitine synthesis	carnitine biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-209905	speciesSpecific	go:GO:0042423	Catecholamine biosynthesis	catecholamine biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-1640170	speciesSpecific	go:GO:0007049	Cell Cycle	cell cycle	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-69620	speciesSpecific	go:GO:0000075	Cell Cycle Checkpoints	cell cycle checkpoint	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-446728	speciesSpecific	go:GO:0034330	Cell junction organization	cell junction organization	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-1222541	speciesSpecific	go:GO:0045454	Cell redox homeostasis	cell redox homeostasis	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-421270	speciesSpecific	go:GO:0045216	Cell-cell junction organization	cell-cell junction organization	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-2559583	speciesSpecific	go:GO:0090398	Cellular Senescence	cellular senescence	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-3371556	speciesSpecific	go:GO:0034605	Cellular response to heat stress	cellular response to heat	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-1234174	speciesSpecific	go:GO:0071456	Cellular response to hypoxia	cellular response to hypoxia	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-9613829	speciesSpecific	mesh:D000080642	Chaperone Mediated Autophagy	Chaperone-Mediated Autophagy	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-191273	speciesSpecific	go:GO:0006695	Cholesterol biosynthesis	cholesterol biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-6807047	speciesSpecific	go:GO:0033489	Cholesterol biosynthesis via desmosterol	cholesterol biosynthetic process via desmosterol	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-6798163	speciesSpecific	go:GO:0042426	Choline catabolism	choline catabolic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-2142753	speciesSpecific	go:GO:0019369	Arachidonic acid metabolism	arachidonic acid metabolic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-5620912	speciesSpecific	go:GO:0097711	Anchoring of the basal body to the plasma membrane	ciliary basal body-plasma membrane docking	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-5617833	speciesSpecific	go:GO:0060271	Cilium Assembly	cilium assembly	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-8963901	speciesSpecific	go:GO:0034371	Chylomicron remodeling	chylomicron remodeling	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-8963888	speciesSpecific	go:GO:0034378	Chylomicron assembly	chylomicron assembly	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-156582	speciesSpecific	mesh:D000107	Acetylation	Acetylation	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-6807062	speciesSpecific	go:GO:0033490	Cholesterol biosynthesis via lathosterol	cholesterol biosynthetic process via lathosterol	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-2022870	speciesSpecific	go:GO:0030206	Chondroitin sulfate biosynthesis	chondroitin sulfate biosynthetic process	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-4839726	speciesSpecific	go:GO:0006325	Chromatin organization	chromatin organization	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
reactome:R-HSA-400253	speciesSpecific	mesh:D057906	Circadian Clock	Circadian Clocks	sssom:HumanCurated	orcid:0000-0003-4423-4370	https://creativecommons.org/publicdomain/zero/1.0/
